unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643244480,37055.2,37055.9,37055.1,37055.9,37055.2,0.74221390,4,2022-01-27 00:48:00,27503.40405701
1643244540,37057.3,37058.9,37055.9,37058.9,37056.7,0.04018275,6,2022-01-27 00:49:00,1489.1285139750003
1643244600,37063.3,37063.3,37063.2,37063.2,37063.2,0.17132435,9,2022-01-27 00:50:00,6349.828648919999
1643244660,37063.3,37074.7,37063.3,37074.7,37070.6,0.05592483,6,2022-01-27 00:51:00,2073.396294801
1643244720,37063.3,37063.3,37005.1,37005.1,37057.1,0.41458357,28,2022-01-27 00:52:00,15341.706466207
1643244780,36999.6,37014.1,36999.6,37014.1,37001.0,0.10238828,4,2022-01-27 00:53:00,3789.810034748
1643244840,37018.8,37018.8,36995.1,36995.1,36999.3,0.66932805,13,2022-01-27 00:54:00,24761.858142554996
1643244900,36990.0,37018.7,36990.0,37018.7,36994.8,0.02038979,8,2022-01-27 00:55:00,754.803519073
1643244960,37018.7,37037.4,37007.7,37009.6,37023.3,0.28870609,12,2022-01-27 00:56:00,10684.896908464001
1643245020,37007.1,37053.2,37007.0,37050.5,37030.4,0.06456307,8,2022-01-27 00:57:00,2392.094025035
1643245080,37050.4,37050.4,37024.4,37029.0,37029.0,0.01088234,7,2022-01-27 00:58:00,402.96216786
1643245140,37026.7,37030.6,37024.2,37030.6,37030.5,2.03507974,4,2022-01-27 00:59:00,75360.223820044
1643245200,37031.3,37031.3,37031.3,37031.3,37031.3,0.02661364,5,2022-01-27 01:00:00,985.5376869320002
1643245260,37031.3,37031.3,36999.4,37002.4,37000.9,5.89959622,21,2022-01-27 01:01:00,218299.21917092803
1643245320,37006.4,37012.2,37006.4,37010.7,37010.0,0.61734921,11,2022-01-27 01:02:00,22848.526406546996
1643245380,36997.4,37001.0,36991.1,36991.1,36997.3,11.23612780,33,2022-01-27 01:03:00,415636.72706258
1643245440,36989.9,36990.1,36989.8,36990.1,36989.9,2.15033560,13,2022-01-27 01:04:00,79541.12887756
1643245500,36990.1,37006.4,36965.8,36967.5,36967.1,0.76380818,11,2022-01-27 01:05:00,28236.07889415
1643245560,36967.5,36967.5,36946.0,36946.0,36964.4,0.69061262,7,2022-01-27 01:06:00,25515.37385852
1643245620,36945.5,36945.6,36903.1,36904.2,36909.8,1.15458690,33,2022-01-27 01:07:00,42609.10587497999
1643245680,36906.3,36918.3,36900.0,36900.1,36916.3,2.20260488,11,2022-01-27 01:08:00,81276.34033248799
1643245740,36900.1,36900.1,36900.1,36900.1,36900.1,0.01487288,6,2022-01-27 01:09:00,548.810759288
1643245800,36900.1,36926.8,36900.1,36905.3,36906.2,1.67688756,17,2022-01-27 01:10:00,61886.038468068
1643245860,36920.7,36929.1,36905.0,36905.0,36917.9,6.40496085,53,2022-01-27 01:11:00,236375.08016925
1643245920,36905.1,36905.1,36864.0,36870.9,36874.9,1.64455509,39,2022-01-27 01:12:00,60636.22626788101
1643245980,36871.3,36875.4,36863.1,36863.1,36870.3,0.11931008,17,2022-01-27 01:13:00,4398.139410048
1643246040,36860.2,36864.6,36859.9,36859.9,36862.6,1.14362700,14,2022-01-27 01:14:00,42153.9768573
